✨尚爱战歌,#genre#
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/2016014_164420.mp3
mc小羽524-宇妹,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/2016012_095645.mp3
Mc鬼鬼于航-都别逼次-铁哥转载,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/2016011_155524.mp3
歌者蛮王VS气质武道-另类神,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151229_220144.mp3
歌者蛮王VS颜王词颜-谁不称我另类神,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151229_215839.mp3
mc鬼鬼于航打造-致青春-铁哥转载,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151228_171845.mp3
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_144852.mp3
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_144723.mp3
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_144423.mp3
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_144314.mp3
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_144230.mp3
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_134942.mp3
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_134808.mp3
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_102125.mp3
昔日将军昔日将军昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_102000.mp3
昔日将军昔日将军昔日将军,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151226_101727.mp3
Mc单雨晨 - 浪够了再回来,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151225_160326.mp3
Mc单雨晨 - 一次就好,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151225_160236.mp3
Mc单雨晨 - 十年之约,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151225_160153.mp3
MC杜小林-三生三世十里桃花,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151222_052526.mp3
MC杜小林-曾经的王,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151222_052453.mp3
MC杜小林-为了你,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151222_052430.mp3
MC杜小林-爱情不是毒药,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151222_052405.mp3
MC杜小林-你是我的女朋友,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151222_052326.mp3
MC杜小林-感谢,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151222_052241.mp3
Mc王小海-舍不得我放不下,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151221_132917.mp3
MC杜小林-我有孤独和烈酒,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151220_080715.mp3
MC杜小林-如果有一天我们死亡了,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151220_080639.mp3
MC杜小林-十年之约,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151220_080522.mp3
MC杜小林-一人我饮酒醉,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151220_080249.mp3
MC杜小林-不舍,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151220_080222.mp3
MC杜小林-十年戎马心孤单,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151220_080147.mp3
MC杜小林-承诺,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151220_080037.mp3
MC杜小林-桃花恋,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151220_071747.mp3
MC杜小林-玫瑰是我偷的,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151220_071646.mp3
好听.......................,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151219_110405.mp3
好听的【mc】0.0,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151219_110149.mp3
曾经帝王-mc王小样-铁哥转载,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151219_041638.mp3
mc老姜 调情,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151218_025434.mp3
老版为了你,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_101337.mp3
贸然回首,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094549.mp3
语音之神,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094500.mp3
一人饮酒最,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094432.mp3
找个小对象,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094412.mp3
吃葡萄不吃葡萄皮,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094349.mp3
奢香夫人,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094318.mp3
我的天空,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094301.mp3
监狱风云,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094225.mp3
吉拉拉,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094150.mp3
新版为了你,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094045.mp3
花千骨,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_094012.mp3
棒棒棒,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_093942.mp3
我是董永你是仙,https://djapi.763333.xyz:9293/directlink/5/dj66/new/new2/20151217_093852.mp3
MC小富最新歌曲跟我嗨起来, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_035118.mp3
+微信jmsfyw, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_034655.mp3
Mc阿层-兄弟十班战歌, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_033720.mp3
乐哥哥网络传媒-花千骨他泪三尺, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_033516.mp3
乐哥哥网络传媒-十年之约, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_033222.mp3
Mc-bye2-凑热闹, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_033120.mp3
一人我饮酒醉, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_032308.mp3
旧城QQ1024946072, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_031411.mp3
十年戎马心孤单, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_031225.mp3
MC-妄想i-那年的风度, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_031132.mp3
Mc张凯 - 十年戎马心孤单., https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_030028.mp3
mc莫晓东-讲不出再见, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_025719.mp3
兮雅 - 小孩子要逆天了 - Dj版., https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_025526.mp3
小祥技术网络Q1774969772, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_023658.mp3
丶    让我沉迷的声音  飘渺的女哼   男唱丶.mp3, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_021956.mp3
勿忘心安-MC阿凌., https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_015246.mp3
Mc小洲-三杯酒, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_013933.mp3
Mc小洲-2015经典语录4, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_012721.mp3
Mc---我就是大哥, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_003729.mp3
MC林先生-你真的很快乐, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_003602.mp3
Mc林先生-离开以后, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_003339.mp3
Mc—小望哥, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_234546.mp3
Mc-小坤空间欢迎来到, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_233346.mp3
Mc小洲-2013社会风, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_232850.mp3
Mc小亮-急速电音, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_065410.mp3
dj930659753, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_064607.mp3
mc-没有你陪伴真的好孤单, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_053633.mp3
3D帝都-小猛QQ1029237703, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_053442.mp3
Dj孔德金_超劲爆韩语Hyo系列极嗨PopTechno音乐串烧 www.dj66.net Mc, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_052303.mp3
Mc卢巧音 - 风吹不走笑容, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_051139.mp3
Mc凤凰传奇-别碰我的人, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_042143.mp3
MC高进        别想他, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_041231.mp3
多情的月光好听的歌曲, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_041157.mp3
颜小健 - 一不小心, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_034745.mp3
Mc伊泽, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_034707.mp3
Mc-社会路难走交友不交狗, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_033948.mp3
mc铁哥-送给狗男女, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_025748.mp3
mc高迪----- 一人饮酒醉, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_025544.mp3
Maid with the Flaxen Hair, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_025146.mp3
MC--阿哲空间喊麦, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_021326.mp3
MC安泽说给兄弟听的歌, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_020816.mp3
mc-女人们想要的是什么, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_020347.mp3
mc天佑 - 一人饮酒醉, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_014850.mp3
mc 颜小健一不小心, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_011547.mp3
Mc阿哲--十年之约, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_011150.mp3
小林商务空间喊麦, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151021_000607.mp3
MC初心丶独家研发歌曲, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_235308.mp3
Mc小凯, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_232614.mp3
喊麦作品, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_220423.mp3
mc小苹果mc小苹果, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_220142.mp3
灰太狼 爱很简单, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_214844.mp3
mc麻木2015社会磕喊麦, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_211444.mp3
MC浩诚-浪够了再回来, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_211228.mp3
MC浩诚-我不想说我是鸡, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_211118.mp3
MC小洲, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_205513.mp3
Mc-小呆 空间语录, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_204539.mp3
mc小洲, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_204510.mp3
英杰空间麦, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_203056.mp3
MC姚贝娜-战争世界2, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_191956.mp3
Mc小胜 - 喊麦  dj越南鼓, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_122117.mp3
Mc凤凰传奇-郎的诱惑, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151020_072832.mp3
一人饮酒, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151019_041436.mp3
一人饮酒, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151019_035655.mp3
Mc小涛-相遇的曾经, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151013_213925.mp3
mc震天  睡你麻痹，起来嗨, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151012_185800.mp3
MC松哥携手徒弟mc楠仔连麦现场, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151012_065427.mp3
Mc小涛-龙出海, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151012_001032.mp3
dj小磊-为兄弟订做dj舞曲, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20151011_203202.mp3
MC松哥-苏梓空间麦, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015109_045630.mp3
mc震天   我的梦想, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015108_040452.mp3
Mc成宇- 宿迁战歌, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015107_190143.mp3
Mc久梦-送婷婷说唱表白, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015107_012426.mp3
一人我饮酒醉--------士伟, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_205521.mp3
Mc成宇- 宿迁战歌, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_023553.mp3
Mc成宇-一人饮酒醉, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_023444.mp3
Mc成宇-  无情人, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_023324.mp3
Mc成宇-  为了你, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_023152.mp3
Mc成宇-十年戎马心孤单, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_023010.mp3
Mc成宇-三生三世十里桃花, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022859.mp3
Mc成宇-浪够了再回来, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022728.mp3
Mc成宇- 曾经的王, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022508.mp3
Mc成宇-爱情不是毒药, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022321.mp3
Mc成宇-我想找个小对象, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022127.mp3
Mc成宇- 十年之约, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_022023.mp3
Mc成宇-内蒙古黑怕, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_021832.mp3
Mc成宇- 蔓延旅行, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_021719.mp3
Mc成宇-九世轮回篇, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015104_021454.mp3
Mc晖子-九世轮回篇, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015102_222304.mp3
Mc晖子-一人我饮酒醉, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015102_222124.mp3
Mc晖子-花千骨她泪三尺, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015102_221700.mp3
MC陈斌 - 为了你（另类喊麦）, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150922_213840.mp3
MC陈斌 - 曾经的王, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150922_213706.mp3
MC陈斌   -  一人饮酒醉, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150922_213554.mp3
MC松哥《一人喝尿醉》此曲必火, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150920_223717.mp3
MC松哥《一人喝尿醉》, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150920_211047.mp3
MC松哥原创另类《东方神霸》, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150913_203519.mp3
Mc叶康-摩天轮, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150913_160423.mp3
花千骨-Mc大广, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150912_205957.mp3
泪三年-Mc大广, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150912_205701.mp3
Mc七月-爱情的傀儡, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150912_194448.mp3
Mc叶康-十年戎马心孤单, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150912_180027.mp3
Mc叶康-利家魂, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150912_130620.mp3
Mc寒风雪-三年, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150911_141653.mp3
一人饮酒醉  MC大广, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015099_175843.mp3
Mc叶康-我在你眼里到底算什么！, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015099_162925.mp3
Mc小涛-我为另类狂, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015098_133821.mp3
Mc小涛-那一年我走王道, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015098_133559.mp3
Mc晓天, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015096_132301.mp3
MC松哥大众车载电音就是嗨, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015095_204105.mp3
mc付代鹏-我曾经爱过你, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015095_163615.mp3
mc付代鹏-爱上你我真的错了, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015095_163433.mp3
mc付代鹏-fdp爱杀阡陌, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015095_162959.mp3
mc付代鹏, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015095_162622.mp3
Mc小伟-伤害, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015094_010040.mp3
Mc小伟-新歌【情伤】, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015094_005357.mp3
Mc小伟 一人饮酒醉, https://djapi.763333.xyz:9293/directlink/5/dj66/new/2015094_004805.mp3
新婚致词, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150830_093144.mp3
男人, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150830_093008.mp3
小苹果, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150830_092738.mp3
曾经的王者, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150830_092443.mp3
我是司机  mc杨盼, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150830_092330.mp3
姐弟情  MC杨盼, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150830_092115.mp3
MC洪小磊打碟DJ中文, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150829_110214.mp3
MC华东：古龙送我空间霸气喊麦, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150826_054811.mp3
Mc叶康-英雄2004, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150822_223744.mp3
MC松哥2016经典语录, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150818_234110.mp3
Mc小绕 - 超霸气重电音嗨曲, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150817_022307.mp3
Mc钟亮 - 麻辣烫, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150816_203936.mp3
MC亮仔-男神领域, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150814_121712.mp3
MC亮仔-中国制造, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150814_121558.mp3
MC亮仔-穿越时空, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150814_121313.mp3
MC亮仔-男神地界, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150814_121046.mp3
MC亮仔-雅痞风范, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150814_120955.mp3
MC亮仔-英伦暖男, https://djapi.763333.xyz:9293/directlink/5/dj66/new/20150814_120555.mp3
